close,epoch,high,low,open,volume
443.95,1783589400,444.63,442.46,443.36,1.0
445.39,1783590300,445.84,441.52,443.94,1.0
446.02,1783591200,447.3,444.93,445.36,1.0
441.3,1783592100,446.1,440.57,446.1,1.0
438.24,1783593000,441.96,437.94,441.17,1.0
437.15,1783593900,438.97,436.39,438.34,1.0
434.21,1783594800,437.9,432.78,437.06,1.0
433.59,1783595700,436.46,433.09,434.25,1.0
433.23,1783596600,434.89,432.05,433.54,1.0
433.85,1783597500,435.64,433.34,433.34,1.0
431.89,1783598400,435.52,431.36,433.85,1.0
431.44,1783599300,432.68,429.59,431.86,1.0
431.19,1783600200,432.4,430.4,431.52,1.0
435.5,1783601100,436.03,431.29,431.29,1.0
437.0,1783602000,438.0,435.39,435.39,1.0
439.57,1783602900,440.66,436.92,436.92,1.0
438.99,1783603800,440.72,437.87,439.33,1.0
440.71,1783604700,440.84,437.69,438.83,1.0
439.04,1783605600,442.63,438.76,440.76,1.0
440.38,1783606500,440.71,438.4,438.96,1.0
441.49,1783607400,441.53,438.43,440.44,1.0
436.11,1783608300,442.44,435.01,441.7,1.0
435.4,1783609200,436.17,432.08,436.04,1.0
433.8,1783610100,437.24,432.83,435.28,1.0
432.46,1783611000,434.38,431.98,433.85,1.0
432.41,1783611900,434.03,430.29,432.57,1.0
435.05,1783612800,435.15,431.7,432.46,1.0
435.12,1783613700,436.92,433.53,434.95,1.0
436.78,1783614600,438.79,435.19,435.19,1.0
436.76,1783615500,437.06,432.66,436.78,1.0
437.2,1783616400,438.41,436.15,436.86,1.0
436.11,1783617300,438.77,435.71,437.12,1.0
432.76,1783618200,436.38,431.76,436.19,1.0
433.84,1783619100,434.77,432.16,432.77,1.0
437.69,1783620000,437.82,432.28,433.86,1.0
436.6,1783620900,438.57,435.57,437.99,1.0
434.58,1783621800,437.98,434.05,436.53,1.0
437.96,1783622700,438.07,434.51,434.66,1.0
439.31,1783623600,440.4,437.29,437.87,1.0
439.47,1783624500,441.34,438.36,439.41,1.0
441.47,1783625400,441.5,437.25,439.36,1.0
442.68,1783626300,443.45,439.26,441.26,1.0
444.06,1783627200,444.17,440.94,442.51,1.0
443.04,1783628100,445.96,442.72,444.14,1.0
444.1,1783629000,444.43,441.37,442.97,1.0
444.87,1783629900,445.71,443.04,443.9,1.0
444.15,1783630800,446.0,443.81,444.84,1.0
443.59,1783631700,444.6,440.97,444.1,1.0
443.92,1783632600,444.27,441.66,443.76,1.0
447.33,1783633500,447.59,443.73,443.95,1.0
443.4,1783634400,447.61,442.8,447.45,1.0
444.26,1783635300,446.02,442.31,443.34,1.0
444.39,1783636200,445.73,442.92,444.2,1.0
445.76,1783637100,447.27,444.3,444.4,1.0
445.41,1783638000,445.98,442.67,445.84,1.0
445.87,1783638900,446.96,443.96,445.5,1.0
446.45,1783639800,448.43,445.08,445.99,1.0
449.07,1783640700,449.59,446.2,446.2,1.0
449.6,1783641600,451.19,448.28,449.1,1.0
448.95,1783642500,450.55,446.57,449.72,1.0
450.26,1783643400,451.04,448.07,448.95,1.0
448.84,1783644300,451.01,448.84,450.26,1.0
450.81,1783645200,451.02,448.16,448.79,1.0
453.27,1783646100,454.54,449.24,450.72,1.0
454.37,1783647000,454.98,452.42,453.13,1.0
452.79,1783647900,454.8,451.64,454.58,1.0
453.23,1783648800,454.62,452.51,452.65,1.0
454.38,1783649700,457.78,453.16,453.22,1.0
454.13,1783650600,454.99,451.93,454.29,1.0
453.56,1783651500,456.3,453.52,454.19,1.0
454.48,1783652400,454.82,451.88,453.47,1.0
456.74,1783653300,458.79,453.96,454.45,1.0
455.8,1783654200,458.19,455.8,456.61,1.0
452.36,1783655100,457.54,451.93,455.78,1.0
448.84,1783656000,452.8,447.93,452.38,1.0
448.71,1783656900,450.95,446.61,449.0,1.0
444.89,1783657800,448.77,443.58,448.61,1.0
446.24,1783658700,446.52,444.11,444.94,1.0
447.48,1783659600,449.16,446.03,446.15,1.0
447.19,1783660500,448.34,445.5,447.67,1.0
447.87,1783661400,449.09,446.61,447.19,1.0
447.65,1783662300,449.81,445.97,447.69,1.0
446.08,1783663200,448.44,445.15,447.6,1.0
447.38,1783664100,448.0,444.53,446.27,1.0
448.4,1783665000,450.12,446.41,447.21,1.0
451.31,1783665900,451.98,447.85,448.23,1.0
450.55,1783666800,452.85,448.89,451.16,1.0
453.06,1783667700,453.06,448.57,450.45,1.0
454.0,1783668600,455.23,451.55,453.02,1.0
450.46,1783669500,454.77,449.45,453.89,1.0
444.53,1783670400,450.51,444.5,450.49,1.0
445.82,1783671300,447.24,444.44,444.55,1.0
448.42,1783672200,449.21,444.06,445.62,1.0
448.61,1783673100,450.09,448.22,448.36,1.0
448.69,1783674000,451.11,447.76,448.69,1.0
448.78,1783674900,449.68,447.34,448.51,1.0
452.29,1783675800,453.33,448.15,448.82,1.0
455.73,1783676700,456.15,451.73,452.31,1.0
457.52,1783677600,457.52,453.41,455.88,1.0
460.87,1783678500,461.05,457.52,457.54,1.0
458.72,1783679400,462.22,458.72,460.97,1.0
456.54,1783680300,458.96,456.0,458.78,1.0
459.43,1783681200,459.52,455.63,456.42,1.0
457.73,1783682100,459.71,457.59,459.4,1.0
457.74,1783683000,458.6,455.53,457.94,1.0
456.59,1783683900,458.68,454.57,457.76,1.0
461.62,1783684800,462.37,455.35,456.6,1.0
461.99,1783685700,463.34,459.69,461.53,1.0
464.16,1783686600,466.09,461.29,461.77,1.0
461.66,1783687500,465.58,460.88,464.2,1.0
460.27,1783688400,462.34,458.35,461.81,1.0
461.67,1783689300,461.76,459.19,460.26,1.0
464.13,1783690200,465.57,461.36,461.36,1.0
465.98,1783691100,468.92,463.91,464.09,1.0
468.25,1783692000,468.25,465.17,466.04,1.0
467.37,1783692900,469.48,466.87,468.22,1.0
464.51,1783693800,467.81,464.51,467.16,1.0
465.22,1783694700,466.73,463.39,464.53,1.0
467.22,1783695600,468.04,464.96,465.22,1.0
464.31,1783696500,467.58,463.63,467.22,1.0
464.52,1783697400,466.23,463.74,464.3,1.0
462.34,1783698300,464.74,460.54,464.46,1.0
460.96,1783699200,462.73,459.08,462.29,1.0
460.46,1783700100,462.73,459.29,460.84,1.0
462.39,1783701000,462.47,459.02,460.64,1.0
461.64,1783701900,463.1,460.39,462.39,1.0
463.31,1783702800,463.67,459.88,461.68,1.0
460.69,1783703700,463.47,460.54,463.33,1.0
460.65,1783704600,461.32,456.66,460.77,1.0
462.07,1783705500,462.63,457.86,460.75,1.0
459.8,1783706400,462.51,459.67,461.97,1.0
459.17,1783707300,461.83,459.08,459.99,1.0
457.71,1783708200,459.5,456.35,459.31,1.0
461.93,1783709100,462.31,457.56,457.72,1.0
459.98,1783710000,462.66,459.34,461.99,1.0
459.37,1783710900,460.66,458.4,459.99,1.0
460.97,1783711800,461.75,459.2,459.2,1.0
459.29,1783712700,461.34,459.05,461.05,1.0
461.51,1783713600,461.51,457.16,459.36,1.0
458.25,1783714500,463.04,457.89,461.48,1.0
459.17,1783715400,460.56,457.29,458.28,1.0
